,name,pasture,year,month,sample_date,prec_in,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13999,NEW WELL,19,1974,6,NA,0.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14000,NEW WELL,19,1974,7,NA,2.02,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14001,NEW WELL,19,1974,8,NA,2.15,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14002,NEW WELL,19,1974,9,NA,2.31,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14003,NEW WELL,19,1974,10,NA,3.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14004,NEW WELL,19,1974,11,NA,0.27,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14005,NEW WELL,19,1974,12,NA,0.98,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14006,NEW WELL,19,1975,1,NA,0.41,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14007,NEW WELL,19,1975,2,NA,0.7,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14008,NEW WELL,19,1975,3,NA,0.39,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14009,NEW WELL,19,1975,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14010,NEW WELL,19,1975,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14011,NEW WELL,19,1975,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,NEW WELL,19,1975,7,NA,0.89,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14013,NEW WELL,19,1975,8,NA,3.65,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14014,NEW WELL,19,1975,9,NA,3.86,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015,NEW WELL,19,1975,10,NA,0.45,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14016,NEW WELL,19,1975,11,NA,0.45,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14017,NEW WELL,19,1975,12,NA,0.37,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14018,NEW WELL,19,1976,1,NA,0.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14019,NEW WELL,19,1976,2,NA,0.83,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14020,NEW WELL,19,1976,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14021,NEW WELL,19,1976,4,NA,0.57,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14022,NEW WELL,19,1976,5,NA,1.26,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14023,NEW WELL,19,1976,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14024,NEW WELL,19,1976,7,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025,NEW WELL,19,1976,8,NA,0.65,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14026,NEW WELL,19,1976,9,NA,1.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14027,NEW WELL,19,1976,10,NA,1.01,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14028,NEW WELL,19,1976,11,NA,0.66,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14029,NEW WELL,19,1976,12,NA,0.14,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14030,NEW WELL,19,1977,1,NA,1.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14031,NEW WELL,19,1977,2,NA,0.08,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032,NEW WELL,19,1977,3,NA,0.59,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14033,NEW WELL,19,1977,4,NA,0.61,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14034,NEW WELL,19,1977,5,NA,0.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035,NEW WELL,19,1977,6,NA,0.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14036,NEW WELL,19,1977,7,NA,2.74,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14037,NEW WELL,19,1977,8,NA,4.28,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14038,NEW WELL,19,1977,9,NA,1.46,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14039,NEW WELL,19,1977,10,NA,0.78,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14040,NEW WELL,19,1977,11,NA,0.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14041,NEW WELL,19,1977,12,NA,0.06,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14042,NEW WELL,19,1978,1,NA,1.07,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14043,NEW WELL,19,1978,2,NA,0.8,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14044,NEW WELL,19,1978,3,NA,0.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14045,NEW WELL,19,1978,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046,NEW WELL,19,1978,5,NA,1.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14047,NEW WELL,19,1978,6,NA,0.4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14048,NEW WELL,19,1978,7,NA,0.98,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14049,NEW WELL,19,1978,8,NA,2.91,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14050,NEW WELL,19,1978,9,NA,2.96,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14051,NEW WELL,19,1978,10,NA,3.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14052,NEW WELL,19,1978,11,NA,1.51,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053,NEW WELL,19,1978,12,NA,1.28,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054,NEW WELL,19,1979,1,NA,1.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14055,NEW WELL,19,1979,2,NA,0.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14056,NEW WELL,19,1979,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14057,NEW WELL,19,1979,4,NA,0.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14058,NEW WELL,19,1979,5,NA,1.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14059,NEW WELL,19,1979,6,NA,0.3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14060,NEW WELL,19,1979,7,NA,2.23,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061,NEW WELL,19,1979,8,NA,3.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062,NEW WELL,19,1979,9,NA,1.87,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14063,NEW WELL,19,1979,10,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064,NEW WELL,19,1979,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065,NEW WELL,19,1979,12,NA,1.21,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14066,NEW WELL,19,1980,1,NA,1.25,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14067,NEW WELL,19,1980,2,NA,0.98,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14068,NEW WELL,19,1980,3,NA,0.19,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14069,NEW WELL,19,1980,4,NA,0.25,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14070,NEW WELL,19,1980,5,NA,1.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14071,NEW WELL,19,1980,6,NA,0.57,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14072,NEW WELL,19,1980,7,NA,0.2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073,NEW WELL,19,1980,8,NA,1.44,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14074,NEW WELL,19,1980,9,NA,2.91,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14075,NEW WELL,19,1980,10,NA,0.23,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14076,NEW WELL,19,1980,11,NA,0.34,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14077,NEW WELL,19,1980,12,NA,0.31,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14078,NEW WELL,19,1981,1,NA,0.87,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14079,NEW WELL,19,1981,2,NA,0.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14080,NEW WELL,19,1981,3,NA,0.52,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14081,NEW WELL,19,1981,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082,NEW WELL,19,1981,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083,NEW WELL,19,1981,6,NA,1.72,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14084,NEW WELL,19,1981,7,NA,2.23,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14085,NEW WELL,19,1981,8,NA,3.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14086,NEW WELL,19,1981,9,NA,1.66,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14087,NEW WELL,19,1981,10,NA,0.86,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14088,NEW WELL,19,1981,11,NA,0.72,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14089,NEW WELL,19,1981,12,NA,0.17,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14090,NEW WELL,19,1982,1,NA,0.82,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14091,NEW WELL,19,1982,2,NA,0.22,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14092,NEW WELL,19,1982,3,NA,0.02,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14093,NEW WELL,19,1982,4,NA,0.01,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14094,NEW WELL,19,1982,5,NA,0.34,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14095,NEW WELL,19,1982,6,NA,0.17,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14096,NEW WELL,19,1982,7,NA,1.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14097,NEW WELL,19,1982,8,NA,2.49,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14098,NEW WELL,19,1982,9,NA,5.08,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14099,NEW WELL,19,1982,10,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14100,NEW WELL,19,1982,11,NA,0.85,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14101,NEW WELL,19,1982,12,NA,0.99,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14102,NEW WELL,19,1983,1,NA,1.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14103,NEW WELL,19,1983,2,NA,0.63,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14104,NEW WELL,19,1983,3,NA,0.35,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14105,NEW WELL,19,1983,4,NA,0.8,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14106,NEW WELL,19,1983,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14107,NEW WELL,19,1983,6,NA,0.36,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14108,NEW WELL,19,1983,7,NA,1.46,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109,NEW WELL,19,1983,8,NA,0.92,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14110,NEW WELL,19,1983,9,NA,0.87,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14111,NEW WELL,19,1983,10,NA,1.87,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14112,NEW WELL,19,1983,11,NA,2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14113,NEW WELL,19,1983,12,NA,0.31,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14114,NEW WELL,19,1984,1,NA,0.54,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14115,NEW WELL,19,1984,2,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14116,NEW WELL,19,1984,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14117,NEW WELL,19,1984,4,NA,0.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14118,NEW WELL,19,1984,5,NA,0.46,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14119,NEW WELL,19,1984,6,NA,1.32,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14120,NEW WELL,19,1984,7,NA,1.85,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14121,NEW WELL,19,1984,8,NA,4.84,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14122,NEW WELL,19,1984,9,NA,0.78,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14123,NEW WELL,19,1984,10,NA,2.7,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14124,NEW WELL,19,1984,11,NA,1.24,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14125,NEW WELL,19,1984,12,NA,2.83,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14126,NEW WELL,19,1985,1,NA,0.98,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14127,NEW WELL,19,1985,2,NA,0.52,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14128,NEW WELL,19,1985,3,NA,0.51,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14129,NEW WELL,19,1985,4,NA,0.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14130,NEW WELL,19,1985,5,NA,0.87,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131,NEW WELL,19,1985,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14132,NEW WELL,19,1985,7,NA,1.66,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14133,NEW WELL,19,1985,8,NA,3.98,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14134,NEW WELL,19,1985,9,NA,1.4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14135,NEW WELL,19,1985,10,NA,4.33,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14136,NEW WELL,19,1985,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14137,NEW WELL,19,1985,12,NA,0.34,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14138,NEW WELL,19,1986,1,NA,0.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14139,NEW WELL,19,1986,2,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14140,NEW WELL,19,1986,3,NA,0.61,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14141,NEW WELL,19,1986,4,NA,0.65,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14142,NEW WELL,19,1986,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14143,NEW WELL,19,1986,6,NA,2.6,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14144,NEW WELL,19,1986,7,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14145,NEW WELL,19,1986,8,NA,6.49,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14146,NEW WELL,19,1986,9,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14147,NEW WELL,19,1986,10,NA,1.73,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14148,NEW WELL,19,1986,11,NA,2.4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14149,NEW WELL,19,1986,12,NA,2.63,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14150,NEW WELL,19,1987,1,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14151,NEW WELL,19,1987,2,NA,0.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14152,NEW WELL,19,1987,3,NA,0.43,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14153,NEW WELL,19,1987,4,NA,0.54,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14154,NEW WELL,19,1987,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14155,NEW WELL,19,1987,6,NA,0.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14156,NEW WELL,19,1987,7,NA,0.87,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14157,NEW WELL,19,1987,8,NA,5.04,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14158,NEW WELL,19,1987,9,NA,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14159,NEW WELL,19,1987,10,NA,0.41,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14160,NEW WELL,19,1987,11,NA,0.34,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14161,NEW WELL,19,1987,12,NA,2.01,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14162,NEW WELL,19,1988,1,NA,0.19,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14163,NEW WELL,19,1988,2,NA,1.19,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14164,NEW WELL,19,1988,3,NA,0.14,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14165,NEW WELL,19,1988,4,NA,0.78,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14166,NEW WELL,19,1988,5,NA,0.21,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167,NEW WELL,19,1988,6,NA,1.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14168,NEW WELL,19,1988,7,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14169,NEW WELL,19,1988,8,NA,4.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14170,NEW WELL,19,1988,9,NA,3.72,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14171,NEW WELL,19,1988,10,NA,0.73,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14172,NEW WELL,19,1988,11,NA,0.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14173,NEW WELL,19,1988,12,NA,1.34,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14174,NEW WELL,19,1989,1,NA,0.39,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14175,NEW WELL,19,1989,2,NA,0.64,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14176,NEW WELL,19,1989,3,NA,0.55,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14177,NEW WELL,19,1989,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14178,NEW WELL,19,1989,5,NA,0.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14179,NEW WELL,19,1989,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14180,NEW WELL,19,1989,7,NA,1.28,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14181,NEW WELL,19,1989,8,NA,3.23,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14182,NEW WELL,19,1989,9,NA,0.49,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14183,NEW WELL,19,1989,10,NA,0.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14184,NEW WELL,19,1989,11,NA,0.09,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14185,NEW WELL,19,1989,12,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14186,NEW WELL,19,1990,1,NA,1.46,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14187,NEW WELL,19,1990,2,NA,0.84,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188,NEW WELL,19,1990,3,NA,0.63,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14189,NEW WELL,19,1990,4,NA,0.75,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14190,NEW WELL,19,1990,5,NA,0.53,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14191,NEW WELL,19,1990,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14192,NEW WELL,19,1990,7,NA,2.82,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14193,NEW WELL,19,1990,8,NA,3.41,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14194,NEW WELL,19,1990,9,NA,2.89,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14195,NEW WELL,19,1990,10,NA,0.35,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14196,NEW WELL,19,1990,11,NA,0.78,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14197,NEW WELL,19,1990,12,NA,0.56,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14198,NEW WELL,19,1991,1,NA,0.73,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14199,NEW WELL,19,1991,2,NA,0.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14200,NEW WELL,19,1991,3,NA,0.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14201,NEW WELL,19,1991,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14202,NEW WELL,19,1991,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14203,NEW WELL,19,1991,6,NA,1.53,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
